band_name,study_city_label,claimed_formation_place,origin_review_status,origin_alignment,origin_evidence_url,origin_confidence,spotify_id,spotify_name_prior,spotify_expected_name,musicbrainz_id,wikidata_id,catalogue_source,selection_source,notes,uk_population_rank,fua_code,official_fua_name,population_year,population,territorial_definition,source_dataset_url,catalogue_review_ready,band,city,spotify_name,monthly_listeners,followers,world_rank,stats_extracted_at_utc,source,source_access
Stereophonics,Cardiff,Cwmaman,reviewed,exact,https://www.wikidata.org/wiki/Q28963,high,21UJ7PRWb3Etgsu99f8yo8,,Stereophonics,,Q28963,top-20 city candidate review,editorial candidate,Cwmaman FUA membership needs boundary review.,11,UK009F,Cardiff,2024,939371,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Stereophonics,Cardiff,Stereophonics,5187258,1843050,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Super Furry Animals,Cardiff,Cardiff,reviewed,exact,https://www.wikidata.org/wiki/Q1135582,high,0FOcXqJgJ1oq9XfzYTDZmZ,,Super Furry Animals,,Q1135582,top-20 city candidate review,Wikidata and MusicBrainz,,11,UK009F,Cardiff,2024,939371,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Super Furry Animals,Cardiff,Super Furry Animals,149540,131452,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Automatic,Cardiff,Cowbridge,reviewed,exact,https://musicbrainz.org/artist/afe5e238-d248-4da4-87b7-e70dfab787f6,high,7IZcg74X6CKzf0SfRliRrB,The Automatic,The Automatic,afe5e238-d248-4da4-87b7-e70dfab787f6,,top-20 city candidate review,editorial candidate,Cowbridge FUA membership needs boundary review.,11,UK009F,Cardiff,2024,939371,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Automatic,Cardiff,The Automatic,137134,34228,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Young Marble Giants,Cardiff,Cardiff,reviewed,exact,https://www.wikidata.org/wiki/Q2164036,high,0tQ2Q4y9iUkKszxXyB14ZH,,Young Marble Giants,,Q2164036,top-20 city candidate review,Wikidata and MusicBrainz,,11,UK009F,Cardiff,2024,939371,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Young Marble Giants,Cardiff,Young Marble Giants,42598,62664,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Bent,Nottingham,Nottingham,reviewed,existing_catalogue,https://musicbrainz.org/artist/0a77bec1-12ef-4caa-b36a-f533001fcd29,high,59xljcfdN2Z9VX2U5RFKEa,Bent,Bent,0a77bec1-12ef-4caa-b36a-f533001fcd29,,reused balanced 100-band catalogue,agent_addition,,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Bent,Nottingham,Bent,395153,85135,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Crazy P,Nottingham,Nottingham,reviewed,existing_catalogue,https://musicbrainz.org/artist/45644225-982e-4b76-a529-d8f9688e9a7d,high,6jOz2B9qeID4dLP1o8bFGf,Crazy P,Crazy P,45644225-982e-4b76-a529-d8f9688e9a7d,,reused balanced 100-band catalogue,agent_addition,,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Crazy P,Nottingham,Crazy P,1027564,158049,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Dog Is Dead,Nottingham,Nottingham,reviewed,existing_catalogue,https://en.wikipedia.org/wiki/Dog_Is_Dead,high,1XwRhEHqiCVgiEJQk66fyy,D.I.D,D.I.D,,,reused balanced 100-band catalogue,existing_shortlist,Corrects the known bad Spotify match only inside the independent scene-depth experiment.,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Dog Is Dead,Nottingham,D.I.D,15349,26023,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
London Grammar,Nottingham,Nottingham,reviewed,existing_catalogue,https://musicbrainz.org/artist/4dbe08c1-b40a-43b3-ab89-210000bd8ab2,high,3Bd1cgCjtCI32PYvDC3ynO,London Grammar,London Grammar,4dbe08c1-b40a-43b3-ab89-210000bd8ab2,,reused balanced 100-band catalogue,existing_shortlist,,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,London Grammar,Nottingham,London Grammar,2832139,1695264,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Paper Lace,Nottingham,Nottingham,reviewed,existing_catalogue,https://musicbrainz.org/artist/c62995d6-a622-43e0-ae11-12a0f8638deb,high,33W24YuaMUEk85MwRX6cRs,Paper Lace,Paper Lace,c62995d6-a622-43e0-ae11-12a0f8638deb,,reused balanced 100-band catalogue,eligibility_replacement,Replaces solo artist Jake Bugg in the independent scene-depth catalogue.,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Paper Lace,Nottingham,Paper Lace,203759,42819,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Pitchshifter,Nottingham,Nottingham,reviewed,existing_catalogue,https://musicbrainz.org/artist/fe8ab7ee-c664-4d44-aec1-5b58ae937a5c,high,10aXVE8RSUCeMzaFvBnZ2i,Pitchshifter,Pitchshifter,fe8ab7ee-c664-4d44-aec1-5b58ae937a5c,,reused balanced 100-band catalogue,agent_addition,,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Pitchshifter,Nottingham,Pitchshifter,43987,48946,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Six by Seven,Nottingham,Nottingham,reviewed,existing_catalogue,https://musicbrainz.org/artist/5e2e050f-7280-464e-b251-0a1272c43300,high,4TXdHyuAOl3rAOFmZ6MeKz,Six by Seven,Six by Seven,5e2e050f-7280-464e-b251-0a1272c43300,,reused balanced 100-band catalogue,agent_addition,,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Six by Seven,Nottingham,Six by Seven,2491,5018,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Sleaford Mods,Nottingham,Nottingham,reviewed,existing_catalogue,https://musicbrainz.org/artist/09d8290b-6ada-422f-8ce3-19349fb1c15d,high,0otAqZw8htTsGHfqR491Yh,Sleaford Mods,Sleaford Mods,09d8290b-6ada-422f-8ce3-19349fb1c15d,,reused balanced 100-band catalogue,existing_shortlist,,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Sleaford Mods,Nottingham,Sleaford Mods,336962,304620,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Ten Years After,Nottingham,Nottingham,reviewed,existing_catalogue,https://nottsmusicarchive.com/ten-years-after/,medium,7nkLRaWHImCvWGHdNGnhVE,Ten Years After,Ten Years After,73faa89a-ee00-4e40-b68e-80e4891dbc45,,reused balanced 100-band catalogue,existing_shortlist,MusicBrainz lists London but Nottingham sources document the band's local roots and formation.,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Ten Years After,Nottingham,Ten Years After,2124380,656932,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Tindersticks,Nottingham,Nottingham,reviewed,existing_catalogue,https://musicbrainz.org/artist/4306a798-e2f8-4192-9a45-2fd41cdae60c,high,3dmSPhg0tdao8ePj4pySJ5,Tindersticks,Tindersticks,4306a798-e2f8-4192-9a45-2fd41cdae60c,,reused balanced 100-band catalogue,agent_addition,,12,UK029F,Nottingham,2024,936382,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Tindersticks,Nottingham,Tindersticks,189240,214888,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Bay City Rollers,Edinburgh,Edinburgh,reviewed,exact,https://www.wikidata.org/wiki/Q812073,high,3r9TXuXfOUxXjgYgAR0fP8,,Bay City Rollers,,Q812073,top-20 city candidate review,Wikidata and MusicBrainz,,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Bay City Rollers,Edinburgh,Bay City Rollers,499865,225644,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Boards of Canada,Edinburgh,Edinburgh,reviewed,exact,https://www.wikidata.org/wiki/Q722778,high,2VAvhf61GgLYmC6C8anyX1,,Boards of Canada,,Q722778,top-20 city candidate review,Wikidata and MusicBrainz,,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Boards of Canada,Edinburgh,Boards of Canada,1177186,844402,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Idlewild,Edinburgh,Edinburgh,reviewed,exact,https://www.wikidata.org/wiki/Q784088,high,1xdB9gS1NrKEYgZUEfoqIw,,Idlewild,,Q784088,top-20 city candidate review,Wikidata and MusicBrainz,,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Idlewild,Edinburgh,Idlewild,89257,72943,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Josef K,Edinburgh,Edinburgh,reviewed,manual_review,https://www.ltmrecordings.com/josef_k.html,,1wAvVTxYw932BnBO5JhrXJ,,Josef K,,,top-20 city candidate review,manual replacement,The Waterboys formed in London; replaced with an Edinburgh-formed band.,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Josef K,Edinburgh,Josef K,8018,24954,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Exploited,Edinburgh,Edinburgh,reviewed,exact,https://www.wikidata.org/wiki/Q117684,high,6NB4b8lltHCjOhW7vQZkAy,,The Exploited,,Q117684,top-20 city candidate review,Wikidata and MusicBrainz,,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Exploited,Edinburgh,The Exploited,164967,272998,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Fire Engines,Edinburgh,Edinburgh,reviewed,manual_review,https://www.allmusic.com/artist/fire-engines-mn0000339713,,3Glx297fyff7hKkl7nBrwu,,Fire Engines,,,top-20 city candidate review,manual identity and origin review,Spotify omits the leading article from the artist name.,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Fire Engines,Edinburgh,Fire Engines,2238,5591,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Incredible String Band,Edinburgh,Edinburgh,reviewed,exact,https://www.wikidata.org/wiki/Q1500510,high,0tQzBYPjAardhWpGkqVdNW,,The Incredible String Band,,Q1500510,top-20 city candidate review,Wikidata and MusicBrainz,,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Incredible String Band,Edinburgh,The Incredible String Band,31217,60628,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Rezillos,Edinburgh,Edinburgh,reviewed,exact,https://www.wikidata.org/wiki/Q3269,high,0nbaBQTlGxUPLQ07N7onwv,,The Rezillos,,Q3269,top-20 city candidate review,Wikidata and MusicBrainz,,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Rezillos,Edinburgh,The Rezillos,96370,63677,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
We Were Promised Jetpacks,Edinburgh,Edinburgh,reviewed,exact,https://www.wikidata.org/wiki/Q1488607,high,3gnrmLahFhVXRI9DA1MImH,,We Were Promised Jetpacks,,Q1488607,top-20 city candidate review,Wikidata and MusicBrainz,,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,We Were Promised Jetpacks,Edinburgh,We Were Promised Jetpacks,226591,142629,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Young Fathers,Edinburgh,Edinburgh,reviewed,exact,https://www.wikidata.org/wiki/Q8058113,high,5mZC7ndY6oGMxJentRwsuV,,Young Fathers,,Q8058113,top-20 city candidate review,Wikidata and MusicBrainz,,13,UK007F,Edinburgh,2024,932180,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Young Fathers,Edinburgh,Young Fathers,397759,272197,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
And So I Watch You From Afar,Belfast,Belfast,reviewed,exact,https://musicbrainz.org/artist/0fb7d725-4dfd-45d2-944c-6ffa375a142d,high,7qKMNwlACMZOUdMG3acwst,And So I Watch You From Afar,And So I Watch You From Afar,0fb7d725-4dfd-45d2-944c-6ffa375a142d,,top-20 city candidate review,editorial candidate,,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,And So I Watch You From Afar,Belfast,And So I Watch You from Afar,41717,93175,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Bicep,Belfast,Belfast,reviewed,manual_review,https://bicepmusic.com/about,,73A3bLnfnz5BoQjb4gNCga,,Bicep,,Q28855240,top-20 city candidate review,manual identity and origin review,Belfast-born duo treated as a Belfast-origin act.,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Bicep,Belfast,BICEP,3141387,673233,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Girls Names,Belfast,Belfast,reviewed,exact,https://www.wikidata.org/wiki/Q5564653,high,4UAxwzDV5PYB11huf5Shs3,,Girls Names,,Q5564653,top-20 city candidate review,Wikidata and MusicBrainz,,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Girls Names,Belfast,Girls Names,9972,16785,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Kneecap,Belfast,Belfast,reviewed,exact,https://www.wikidata.org/wiki/Q65327538,high,1ZVACPeq7ccGCoUXwtafUU,,Kneecap,,Q65327538,top-20 city candidate review,Wikidata and MusicBrainz,,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Kneecap,Belfast,KNEECAP,1263438,558490,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
New Pagans,Belfast,Belfast,reviewed,manual_review,https://www.newpagans.com/about,,6T3ilEGTNIHzq1x92GDkaK,,New Pagans,,,top-20 city candidate review,manual identity and origin review,Official biography describes the group as Belfast-based.,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,New Pagans,Belfast,New Pagans,435,4282,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Rudi,Belfast,Belfast,reviewed,manual_review,https://en.wikipedia.org/wiki/Rudi_%28band%29,,7cn9cxPh36ZnWTGXI78x55,Rudi,Rudi,02585e7d-e608-45f0-bcf2-1fc60bb7f44b,,top-20 city candidate review,manual identity and origin review,Explicit Spotify identity selected from a name-disambiguated search.,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Rudi,Belfast,Rudi,8789,5272,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Stiff Little Fingers,Belfast,Belfast,reviewed,exact,https://www.wikidata.org/wiki/Q1538935,high,2bt3I0VkmYuPvP57sxokab,,Stiff Little Fingers,,Q1538935,top-20 city candidate review,Wikidata and MusicBrainz,,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Stiff Little Fingers,Belfast,Stiff Little Fingers,266703,236374,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Outcasts,Belfast,Belfast,reviewed,manual_review,https://www.ulstermuseum.org/digital-exhibitions/punk-gigs,,4DDiFKfkmzRaZEakCn1gjO,The Outcasts,The Outcasts,aa846724-22b9-4627-ab05-e250b69fb574,,top-20 city candidate review,manual identity and origin review,Explicit Belfast punk band Spotify identity.,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Outcasts,Belfast,The Outcasts,37587,7593,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Them,Belfast,Belfast,reviewed,exact,https://www.wikidata.org/wiki/Q1338638,high,5BaHqGtf6UAZnHfqdPaTDA,,Them,,Q1338638,top-20 city candidate review,Wikidata and MusicBrainz,Explicit Spotify identifier required because the name is ambiguous.,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Them,Belfast,Them,598923,155177,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Two Door Cinema Club,Belfast,Bangor,reviewed,exact,https://www.wikidata.org/wiki/Q777302,high,536BYVgOnRky0xjsPT96zl,,Two Door Cinema Club,,Q777302,top-20 city candidate review,Wikidata and MusicBrainz,Bangor is included in the Belfast Functional Urban Area.,14,UK012F,Belfast,2024,817574,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Two Door Cinema Club,Belfast,Two Door Cinema Club,9884423,2655723,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Adorable,Coventry,Coventry,reviewed,manual_review,https://www.allmusic.com/artist/adorable-mn0000599278,,6xKL0fuDG1P7nivQtPY2fv,Adorable,Adorable,022c85ab-eeed-479c-9679-a0e4b5a6a338,,top-20 city candidate review,manual identity and origin review,Explicit Coventry shoegaze band identity.,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Adorable,Coventry,Adorable,19192,14198,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Bolt Thrower,Coventry,Coventry,reviewed,exact,https://www.wikidata.org/wiki/Q662463,high,3EbMlZ7ZKmFWPTHrLzpzvs,,Bolt Thrower,,Q662463,top-20 city candidate review,Wikidata and MusicBrainz,,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Bolt Thrower,Coventry,Bolt Thrower,180166,285017,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Cathedral,Coventry,Coventry,reviewed,exact,https://www.wikidata.org/wiki/Q1050878,high,5O7ziOtiFUyRMBJN1J4Tpv,,Cathedral,,Q1050878,top-20 city candidate review,Wikidata and MusicBrainz,Explicit Spotify identifier required because the name is ambiguous.,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Cathedral,Coventry,Cathedral,42528,96540,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Fun Boy Three,Coventry,Coventry,reviewed,review_required,https://www.wikidata.org/wiki/Q1473992,low,1dmEUAQBopYUrsMnQnScWL,,Fun Boy Three,,Q1473992,top-20 city candidate review,Wikidata and MusicBrainz,,15,UK025F,Coventry,2024,787858,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Fun Boy Three,Coventry,Fun Boy Three,210879,123794,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
